"","location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"549","DE-SL","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,41,"COVID-19"
"550","DE-SN","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,568,"COVID-19"
"551","DE-ST","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,220,"COVID-19"
"552","DE-TH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","mean",NA,575,"COVID-19"
"1151","DE","00-04",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,104,"COVID-19"
"1152","DE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,7254,"COVID-19"
"1153","DE","05-14",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,123,"COVID-19"
"1154","DE","15-34",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,604,"COVID-19"
"1155","DE","35-59",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,1676,"COVID-19"
"1156","DE","60-79",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,2398,"COVID-19"
"1157","DE","80+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,2213,"COVID-19"
"1158","DE-BB","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,173,"COVID-19"
"1159","DE-BE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,191,"COVID-19"
"1160","DE-BW","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,1076,"COVID-19"
"1161","DE-BY","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,1918,"COVID-19"
"1162","DE-HB","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,19,"COVID-19"
"1163","DE-HE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,399,"COVID-19"
"1164","DE-HH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,91,"COVID-19"
"1165","DE-MV","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,139,"COVID-19"
"1166","DE-NI","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,234,"COVID-19"
"1167","DE-NW","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,1229,"COVID-19"
"1168","DE-RP","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,241,"COVID-19"
"1169","DE-SH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,120,"COVID-19"
"1170","DE-SL","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,36,"COVID-19"
"1171","DE-SN","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,534,"COVID-19"
"1172","DE-ST","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,207,"COVID-19"
"1173","DE-TH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.025,545,"COVID-19"
"1772","DE","00-04",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,106,"COVID-19"
"1773","DE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,7342,"COVID-19"
"1774","DE","05-14",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,126,"COVID-19"
"1775","DE","15-34",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,615,"COVID-19"
"1776","DE","35-59",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,1710,"COVID-19"
"1777","DE","60-79",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,2440,"COVID-19"
"1778","DE","80+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,2247,"COVID-19"
"1779","DE-BB","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,177,"COVID-19"
"1780","DE-BE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,195,"COVID-19"
"1781","DE-BW","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,1091,"COVID-19"
"1782","DE-BY","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,1946,"COVID-19"
"1783","DE-HB","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,20,"COVID-19"
"1784","DE-HE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,406,"COVID-19"
"1785","DE-HH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,95,"COVID-19"
"1786","DE-MV","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,142,"COVID-19"
"1787","DE-NI","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,238,"COVID-19"
"1788","DE-NW","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,1252,"COVID-19"
"1789","DE-RP","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,247,"COVID-19"
"1790","DE-SH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,123,"COVID-19"
"1791","DE-SL","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,38,"COVID-19"
"1792","DE-SN","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,543,"COVID-19"
"1793","DE-ST","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,211,"COVID-19"
"1794","DE-TH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.1,554,"COVID-19"
"2393","DE","00-04",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,108,"COVID-19"
"2394","DE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,7430,"COVID-19"
"2395","DE","05-14",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,129,"COVID-19"
"2396","DE","15-34",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,625,"COVID-19"
"2397","DE","35-59",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,1742,"COVID-19"
"2398","DE","60-79",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,2482,"COVID-19"
"2399","DE","80+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,2280,"COVID-19"
"2400","DE-BB","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,182,"COVID-19"
"2401","DE-BE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,200,"COVID-19"
"2402","DE-BW","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,1106,"COVID-19"
"2403","DE-BY","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,1971,"COVID-19"
"2404","DE-HB","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,21,"COVID-19"
"2405","DE-HE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,412,"COVID-19"
"2406","DE-HH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,101,"COVID-19"
"2407","DE-MV","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,146,"COVID-19"
"2408","DE-NI","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,242,"COVID-19"
"2409","DE-NW","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,1277,"COVID-19"
"2410","DE-RP","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,253,"COVID-19"
"2411","DE-SH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,126,"COVID-19"
"2412","DE-SL","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,38,"COVID-19"
"2413","DE-SN","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,554,"COVID-19"
"2414","DE-ST","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,215,"COVID-19"
"2415","DE-TH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.25,563,"COVID-19"
"3014","DE","00-04",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,111,"COVID-19"
"3015","DE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,7532,"COVID-19"
"3016","DE","05-14",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,133,"COVID-19"
"3017","DE","15-34",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,640,"COVID-19"
"3018","DE","35-59",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,1781,"COVID-19"
"3019","DE","60-79",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,2535,"COVID-19"
"3020","DE","80+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,2324,"COVID-19"
"3021","DE-BB","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,188,"COVID-19"
"3022","DE-BE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,207,"COVID-19"
"3023","DE-BW","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,1123,"COVID-19"
"3024","DE-BY","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,2001,"COVID-19"
"3025","DE-HB","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,22,"COVID-19"
"3026","DE-HE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,422,"COVID-19"
"3027","DE-HH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,107,"COVID-19"
"3028","DE-MV","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,152,"COVID-19"
"3029","DE-NI","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,246,"COVID-19"
"3030","DE-NW","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,1311,"COVID-19"
"3031","DE-RP","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,261,"COVID-19"
"3032","DE-SH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,130,"COVID-19"
"3033","DE-SL","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,41,"COVID-19"
"3034","DE-SN","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,567,"COVID-19"
"3035","DE-ST","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,221,"COVID-19"
"3036","DE-TH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.5,575,"COVID-19"
"3635","DE","00-04",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,115,"COVID-19"
"3636","DE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,7669,"COVID-19"
"3637","DE","05-14",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,139,"COVID-19"
"3638","DE","15-34",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,657,"COVID-19"
"3639","DE","35-59",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,1825,"COVID-19"
"3640","DE","60-79",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,2602,"COVID-19"
"3641","DE","80+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,2381,"COVID-19"
"3642","DE-BB","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,196,"COVID-19"
"3643","DE-BE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,214,"COVID-19"
"3644","DE-BW","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,1141,"COVID-19"
"3645","DE-BY","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,2038,"COVID-19"
"3646","DE-HB","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,24,"COVID-19"
"3647","DE-HE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,433,"COVID-19"
"3648","DE-HH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,116,"COVID-19"
"3649","DE-MV","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,159,"COVID-19"
"3650","DE-NI","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,252,"COVID-19"
"3651","DE-NW","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,1358,"COVID-19"
"3652","DE-RP","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,269,"COVID-19"
"3653","DE-SH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,134,"COVID-19"
"3654","DE-SL","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,43,"COVID-19"
"3655","DE-SN","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,582,"COVID-19"
"3656","DE-ST","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,227,"COVID-19"
"3657","DE-TH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.75,590,"COVID-19"
"4256","DE","00-04",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,119,"COVID-19"
"4257","DE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,7799,"COVID-19"
"4258","DE","05-14",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,143,"COVID-19"
"4259","DE","15-34",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,674,"COVID-19"
"4260","DE","35-59",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,1873,"COVID-19"
"4261","DE","60-79",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,2674,"COVID-19"
"4262","DE","80+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,2438,"COVID-19"
"4263","DE-BB","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,204,"COVID-19"
"4264","DE-BE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,221,"COVID-19"
"4265","DE-BW","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,1161,"COVID-19"
"4266","DE-BY","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,2069,"COVID-19"
"4267","DE-HB","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,26,"COVID-19"
"4268","DE-HE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,446,"COVID-19"
"4269","DE-HH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,126,"COVID-19"
"4270","DE-MV","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,167,"COVID-19"
"4271","DE-NI","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,258,"COVID-19"
"4272","DE-NW","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,1415,"COVID-19"
"4273","DE-RP","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,278,"COVID-19"
"4274","DE-SH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,140,"COVID-19"
"4275","DE-SL","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,46,"COVID-19"
"4276","DE-SN","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,598,"COVID-19"
"4277","DE-ST","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,234,"COVID-19"
"4278","DE-TH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.9,606,"COVID-19"
"4877","DE","00-04",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,123,"COVID-19"
"4878","DE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,7959,"COVID-19"
"4879","DE","05-14",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,149,"COVID-19"
"4880","DE","15-34",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,694,"COVID-19"
"4881","DE","35-59",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,1928,"COVID-19"
"4882","DE","60-79",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,2751,"COVID-19"
"4883","DE","80+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,2496,"COVID-19"
"4884","DE-BB","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,215,"COVID-19"
"4885","DE-BE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,230,"COVID-19"
"4886","DE-BW","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,1183,"COVID-19"
"4887","DE-BY","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,2105,"COVID-19"
"4888","DE-HB","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,29,"COVID-19"
"4889","DE-HE","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,461,"COVID-19"
"4890","DE-HH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,136,"COVID-19"
"4891","DE-MV","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,180,"COVID-19"
"4892","DE-NI","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,266,"COVID-19"
"4893","DE-NW","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,1480,"COVID-19"
"4894","DE-RP","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,288,"COVID-19"
"4895","DE-SH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,147,"COVID-19"
"4896","DE-SL","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,50,"COVID-19"
"4897","DE-SN","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,621,"COVID-19"
"4898","DE-ST","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,245,"COVID-19"
"4899","DE-TH","00+",2021-11-17,2021-11-11,"-6 day ahead inc hosp","quantile",0.975,627,"COVID-19"
"507","DE","00-04",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,110,"COVID-19"
"508","DE","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,7688,"COVID-19"
"509","DE","05-14",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,136,"COVID-19"
"510","DE","15-34",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,644,"COVID-19"
"511","DE","35-59",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,1800,"COVID-19"
"512","DE","60-79",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,2592,"COVID-19"
"513","DE","80+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,2390,"COVID-19"
"514","DE-BB","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,181,"COVID-19"
"515","DE-BE","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,205,"COVID-19"
"516","DE-BW","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,1130,"COVID-19"
"517","DE-BY","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,2071,"COVID-19"
"518","DE-HB","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,23,"COVID-19"
"519","DE-HE","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,436,"COVID-19"
"520","DE-HH","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,104,"COVID-19"
"521","DE-MV","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,169,"COVID-19"
"522","DE-NI","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,258,"COVID-19"
"523","DE-NW","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,1321,"COVID-19"
"524","DE-RP","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,255,"COVID-19"
"525","DE-SH","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,135,"COVID-19"
"526","DE-SL","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,41,"COVID-19"
"527","DE-SN","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,564,"COVID-19"
"528","DE-ST","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,233,"COVID-19"
"529","DE-TH","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","mean",NA,597,"COVID-19"
"1128","DE","00-04",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,101,"COVID-19"
"1129","DE","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,7345,"COVID-19"
"1130","DE","05-14",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,124,"COVID-19"
"1131","DE","15-34",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,602,"COVID-19"
"1132","DE","35-59",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,1674,"COVID-19"
"1133","DE","60-79",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,2424,"COVID-19"
"1134","DE","80+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,2255,"COVID-19"
"1135","DE-BB","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,163,"COVID-19"
"1136","DE-BE","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,186,"COVID-19"
"1137","DE-BW","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,1073,"COVID-19"
"1138","DE-BY","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,1967,"COVID-19"
"1139","DE-HB","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,19,"COVID-19"
"1140","DE-HE","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,408,"COVID-19"
"1141","DE-HH","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,85,"COVID-19"
"1142","DE-MV","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,154,"COVID-19"
"1143","DE-NI","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,242,"COVID-19"
"1144","DE-NW","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,1222,"COVID-19"
"1145","DE-RP","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,233,"COVID-19"
"1146","DE-SH","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,124,"COVID-19"
"1147","DE-SL","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,36,"COVID-19"
"1148","DE-SN","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,525,"COVID-19"
"1149","DE-ST","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,217,"COVID-19"
"1150","DE-TH","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.025,560,"COVID-19"
"1749","DE","00-04",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.1,103,"COVID-19"
"1750","DE","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.1,7447,"COVID-19"
"1751","DE","05-14",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.1,127,"COVID-19"
"1752","DE","15-34",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.1,613,"COVID-19"
"1753","DE","35-59",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.1,1713,"COVID-19"
"1754","DE","60-79",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.1,2473,"COVID-19"
"1755","DE","80+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.1,2295,"COVID-19"
"1756","DE-BB","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.1,168,"COVID-19"
"1757","DE-BE","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.1,191,"COVID-19"
"1758","DE-BW","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.1,1091,"COVID-19"
"1759","DE-BY","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.1,2000,"COVID-19"
"1760","DE-HB","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.1,20,"COVID-19"
"1761","DE-HE","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.1,416,"COVID-19"
"1762","DE-HH","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.1,91,"COVID-19"
"1763","DE-MV","00+",2021-11-17,2021-11-12,"-5 day ahead inc hosp","quantile",0.1,158,"COVID-19"
