forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,60-79,quantile,0.5,94,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,60-79,quantile,0.75,97,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,60-79,quantile,0.9,101,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,60-79,quantile,0.975,107,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,80+,quantile,0.025,48,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,80+,quantile,0.1,49,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,80+,quantile,0.25,50,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,80+,quantile,0.5,51,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,80+,quantile,0.75,53,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,80+,quantile,0.9,56,COVID-19
2021-07-01,-6 day ahead inc hosp,2021-06-25,DE,80+,quantile,0.975,59,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,00-04,quantile,0.025,12,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,00-04,quantile,0.1,12,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,00-04,quantile,0.25,12,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,00-04,quantile,0.5,14,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,00-04,quantile,0.75,16,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,00-04,quantile,0.9,18,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,00-04,quantile,0.975,20,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,00+,quantile,0.025,346,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,00+,quantile,0.1,354,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,00+,quantile,0.25,363,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,00+,quantile,0.5,375,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,00+,quantile,0.75,390,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,00+,quantile,0.9,406,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,00+,quantile,0.975,428,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,05-14,quantile,0.025,9,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,05-14,quantile,0.1,9,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,05-14,quantile,0.25,9,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,05-14,quantile,0.5,10,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,05-14,quantile,0.75,13,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,05-14,quantile,0.9,16,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,05-14,quantile,0.975,20,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,15-34,quantile,0.025,81,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,15-34,quantile,0.1,83,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,15-34,quantile,0.25,84,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,15-34,quantile,0.5,87,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,15-34,quantile,0.75,90,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,15-34,quantile,0.9,93,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,15-34,quantile,0.975,98,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,35-59,quantile,0.025,119,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,35-59,quantile,0.1,122,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,35-59,quantile,0.25,125,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,35-59,quantile,0.5,130,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,35-59,quantile,0.75,135,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,35-59,quantile,0.9,140,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,35-59,quantile,0.975,148,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,60-79,quantile,0.025,75,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,60-79,quantile,0.1,77,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,60-79,quantile,0.25,79,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,60-79,quantile,0.5,82,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,60-79,quantile,0.75,86,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,60-79,quantile,0.9,91,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,60-79,quantile,0.975,97,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,80+,quantile,0.025,49,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,80+,quantile,0.1,50,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,80+,quantile,0.25,51,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,80+,quantile,0.5,53,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,80+,quantile,0.75,55,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,80+,quantile,0.9,58,COVID-19
2021-07-01,-5 day ahead inc hosp,2021-06-26,DE,80+,quantile,0.975,61,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,00-04,quantile,0.025,9,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,00-04,quantile,0.1,9,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,00-04,quantile,0.25,9,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,00-04,quantile,0.5,11,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,00-04,quantile,0.75,13,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,00-04,quantile,0.9,15,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,00-04,quantile,0.975,17,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,00+,quantile,0.025,327,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,00+,quantile,0.1,335,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,00+,quantile,0.25,344,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,00+,quantile,0.5,357,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,00+,quantile,0.75,372,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,00+,quantile,0.9,388,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,00+,quantile,0.975,411,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,05-14,quantile,0.025,7,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,05-14,quantile,0.1,7,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,05-14,quantile,0.25,7,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,05-14,quantile,0.5,8,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,05-14,quantile,0.75,12,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,05-14,quantile,0.9,16,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,05-14,quantile,0.975,19,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,15-34,quantile,0.025,76,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,15-34,quantile,0.1,78,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,15-34,quantile,0.25,79,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,15-34,quantile,0.5,82,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,15-34,quantile,0.75,84,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,15-34,quantile,0.9,88,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,15-34,quantile,0.975,92,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,35-59,quantile,0.025,108,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,35-59,quantile,0.1,111,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,35-59,quantile,0.25,114,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,35-59,quantile,0.5,118,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,35-59,quantile,0.75,123,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,35-59,quantile,0.9,129,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,35-59,quantile,0.975,136,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,60-79,quantile,0.025,79,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,60-79,quantile,0.1,81,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,60-79,quantile,0.25,83,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,60-79,quantile,0.5,87,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,60-79,quantile,0.75,91,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,60-79,quantile,0.9,96,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,60-79,quantile,0.975,102,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,80+,quantile,0.025,46,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,80+,quantile,0.1,48,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,80+,quantile,0.25,49,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,80+,quantile,0.5,51,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,80+,quantile,0.75,53,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,80+,quantile,0.9,56,COVID-19
2021-07-01,-4 day ahead inc hosp,2021-06-27,DE,80+,quantile,0.975,59,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,00-04,quantile,0.025,10,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,00-04,quantile,0.1,10,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,00-04,quantile,0.25,10,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,00-04,quantile,0.5,12,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,00-04,quantile,0.75,14,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,00-04,quantile,0.9,15,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,00-04,quantile,0.975,17,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,00+,quantile,0.025,316,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,00+,quantile,0.1,325,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,00+,quantile,0.25,334,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,00+,quantile,0.5,346,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,00+,quantile,0.75,361,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,00+,quantile,0.9,376,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,00+,quantile,0.975,397,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,05-14,quantile,0.025,7,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,05-14,quantile,0.1,7,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,05-14,quantile,0.25,7,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,05-14,quantile,0.5,8,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,05-14,quantile,0.75,13,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,05-14,quantile,0.9,17,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,05-14,quantile,0.975,21,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,15-34,quantile,0.025,73,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,15-34,quantile,0.1,74,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,15-34,quantile,0.25,76,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,15-34,quantile,0.5,78,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,15-34,quantile,0.75,80,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,15-34,quantile,0.9,83,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,15-34,quantile,0.975,87,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,35-59,quantile,0.025,104,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,35-59,quantile,0.1,107,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,35-59,quantile,0.25,110,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,35-59,quantile,0.5,115,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,35-59,quantile,0.75,120,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,35-59,quantile,0.9,125,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,35-59,quantile,0.975,132,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,60-79,quantile,0.025,76,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,60-79,quantile,0.1,78,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,60-79,quantile,0.25,80,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,60-79,quantile,0.5,83,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,60-79,quantile,0.75,88,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,60-79,quantile,0.9,92,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,60-79,quantile,0.975,99,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,80+,quantile,0.025,46,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,80+,quantile,0.1,47,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,80+,quantile,0.25,48,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,80+,quantile,0.5,50,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,80+,quantile,0.75,52,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,80+,quantile,0.9,54,COVID-19
2021-07-01,-3 day ahead inc hosp,2021-06-28,DE,80+,quantile,0.975,57,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,00-04,quantile,0.025,8,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,00-04,quantile,0.1,8,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,00-04,quantile,0.25,8,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,00-04,quantile,0.5,10,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,00-04,quantile,0.75,12,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,00-04,quantile,0.9,13,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,00-04,quantile,0.975,15,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,00+,quantile,0.025,299,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,00+,quantile,0.1,308,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,00+,quantile,0.25,318,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,00+,quantile,0.5,330,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,00+,quantile,0.75,345,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,00+,quantile,0.9,361,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,00+,quantile,0.975,381,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,05-14,quantile,0.025,7,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,05-14,quantile,0.1,7,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,05-14,quantile,0.25,7,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,05-14,quantile,0.5,9,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,05-14,quantile,0.75,14,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,05-14,quantile,0.9,18,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,05-14,quantile,0.975,23,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,15-34,quantile,0.025,67,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,15-34,quantile,0.1,69,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,15-34,quantile,0.25,70,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,15-34,quantile,0.5,72,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,15-34,quantile,0.75,75,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,15-34,quantile,0.9,77,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,15-34,quantile,0.975,80,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,35-59,quantile,0.025,93,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,35-59,quantile,0.1,97,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,35-59,quantile,0.25,100,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,35-59,quantile,0.5,105,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,35-59,quantile,0.75,111,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,35-59,quantile,0.9,116,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,35-59,quantile,0.975,123,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,60-79,quantile,0.025,73,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,60-79,quantile,0.1,75,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,60-79,quantile,0.25,78,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,60-79,quantile,0.5,81,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,60-79,quantile,0.75,85,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,60-79,quantile,0.9,90,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,60-79,quantile,0.975,96,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,80+,quantile,0.025,49,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,80+,quantile,0.1,50,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,80+,quantile,0.25,51,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,80+,quantile,0.5,53,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,80+,quantile,0.75,55,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,80+,quantile,0.9,57,COVID-19
2021-07-01,-2 day ahead inc hosp,2021-06-29,DE,80+,quantile,0.975,60,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,00-04,quantile,0.025,4,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,00-04,quantile,0.1,4,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,00-04,quantile,0.25,4,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,00-04,quantile,0.5,7,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,00-04,quantile,0.75,9,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,00-04,quantile,0.9,11,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,00-04,quantile,0.975,14,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,00+,quantile,0.025,280,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,00+,quantile,0.1,289,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,00+,quantile,0.25,299,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,00+,quantile,0.5,311,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,00+,quantile,0.75,325,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,00+,quantile,0.9,340,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,00+,quantile,0.975,358,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,05-14,quantile,0.025,8,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,05-14,quantile,0.1,8,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,05-14,quantile,0.25,8,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,05-14,quantile,0.5,9,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,05-14,quantile,0.75,15,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,05-14,quantile,0.9,20,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,05-14,quantile,0.975,27,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,15-34,quantile,0.025,61,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,15-34,quantile,0.1,62,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,15-34,quantile,0.25,64,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,15-34,quantile,0.5,66,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,15-34,quantile,0.75,69,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,15-34,quantile,0.9,71,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,15-34,quantile,0.975,74,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,35-59,quantile,0.025,92,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,35-59,quantile,0.1,95,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,35-59,quantile,0.25,99,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,35-59,quantile,0.5,103,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,35-59,quantile,0.75,108,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,35-59,quantile,0.9,112,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,35-59,quantile,0.975,119,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,60-79,quantile,0.025,72,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,60-79,quantile,0.1,75,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,60-79,quantile,0.25,77,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,60-79,quantile,0.5,81,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,60-79,quantile,0.75,86,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,60-79,quantile,0.9,91,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,60-79,quantile,0.975,97,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,80+,quantile,0.025,42,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,80+,quantile,0.1,43,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,80+,quantile,0.25,44,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,80+,quantile,0.5,45,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,80+,quantile,0.75,47,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,80+,quantile,0.9,48,COVID-19
2021-07-01,-1 day ahead inc hosp,2021-06-30,DE,80+,quantile,0.975,50,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,00-04,quantile,0.025,5,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,00-04,quantile,0.1,5,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,00-04,quantile,0.25,5,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,00-04,quantile,0.5,9,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,00-04,quantile,0.75,13,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,00-04,quantile,0.9,18,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,00-04,quantile,0.975,22,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,00+,quantile,0.025,273,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,00+,quantile,0.1,282,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,00+,quantile,0.25,290,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,00+,quantile,0.5,301,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,00+,quantile,0.75,313,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,00+,quantile,0.9,325,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,00+,quantile,0.975,340,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,05-14,quantile,0.025,7,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,05-14,quantile,0.1,7,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,05-14,quantile,0.25,7,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,05-14,quantile,0.5,10,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,05-14,quantile,0.75,17,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,05-14,quantile,0.9,24,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,05-14,quantile,0.975,32,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,15-34,quantile,0.025,55,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,15-34,quantile,0.1,57,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,15-34,quantile,0.25,59,COVID-19
2021-07-01,0 day ahead inc hosp,2021-07-01,DE,15-34,quantile,0.5,61,COVID-19
